Activity ID,Type,Status,Progress,Created At,Media Title,Episode Length,Popularity,Average Score
132672423,ANIME_LIST,watched episode,1 - 2,1604228353,Jinrui wa Suitai Shimashita,23,48995,75
132657571,ANIME_LIST,completed,,1604223362,Suzumiya Haruhi-chan no Yuuutsu,5,15931,70
132656032,ANIME_LIST,watched episode,11 - 24,1604222772,Suzumiya Haruhi-chan no Yuuutsu,5,15931,70
132461644,MANGA_LIST,read chapter,82,1604170847,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
132350057,ANIME_LIST,watched episode,1 - 10,1604137633,Suzumiya Haruhi-chan no Yuuutsu,5,15931,70
132156029,MANGA_LIST,read chapter,80 - 81,1604085191,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
132039040,ANIME_LIST,watched episode,11 - 12,1604050924,Dennou Coil,25,34831,77
131853297,MANGA_LIST,read chapter,79,1603997832,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
131743481,ANIME_LIST,completed,,1603965649,Mirai Shounen Conan,29,12270,76
131736734,ANIME_LIST,watched episode,23 - 25,1603963010,Mirai Shounen Conan,29,12270,76
131443082,MANGA_LIST,read chapter,78,1603882919,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
131431241,ANIME_LIST,watched episode,22,1603878006,Mirai Shounen Conan,29,12270,76
131231251,MANGA_LIST,read chapter,77,1603824520,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
131092827,ANIME_LIST,completed,,1603783422,Cross Game,23,24624,81
131089113,ANIME_LIST,watched episode,43 - 49,1603781983,Cross Game,23,24624,81
130806689,MANGA_LIST,read chapter,76,1603710285,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
130797884,ANIME_LIST,watched episode,20 - 21,1603707226,Mirai Shounen Conan,29,12270,76
130441495,MANGA_LIST,read chapter,75,1603623505,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
130430112,ANIME_LIST,watched episode,18 - 19,1603620250,Mirai Shounen Conan,29,12270,76
130349769,ANIME_LIST,watched episode,37 - 42,1603596490,Cross Game,23,24624,81
130210720,MANGA_LIST,read chapter,73 - 74,1603564877,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
130098666,ANIME_LIST,watched episode,15 - 17,1603533924,Mirai Shounen Conan,29,12270,76
129888866,MANGA_LIST,read chapter,72,1603479687,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
129773854,ANIME_LIST,watched episode,14,1603447216,Mirai Shounen Conan,29,12270,76
129467565,ANIME_LIST,watched episode,12 - 13,1603362180,Mirai Shounen Conan,29,12270,76
129257504,MANGA_LIST,read chapter,71,1603306561,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
128826373,MANGA_LIST,read chapter,70,1603190912,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
128818387,ANIME_LIST,watched episode,11,1603187874,Mirai Shounen Conan,29,12270,76
128136966,MANGA_LIST,read chapter,69,1603018784,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
127898726,MANGA_LIST,read chapter,68,1602960804,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
127780237,ANIME_LIST,watched episode,10,1602928126,Mirai Shounen Conan,29,12270,76
127562587,MANGA_LIST,read chapter,67,1602871791,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
127415692,ANIME_LIST,plans to watch,,1602824832,Shingetsutan Tsukihime,24,28612,60
127267567,MANGA_LIST,read chapter,66,1602787610,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
127046233,ANIME_LIST,watched episode,9,1602722213,Mirai Shounen Conan,29,12270,76
126950386,MANGA_LIST,read chapter,64 - 65,1602700101,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
126846042,ANIME_LIST,watched episode,7 - 8,1602668490,Mirai Shounen Conan,29,12270,76
126243365,MANGA_LIST,read chapter,63,1602499984,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
126231099,ANIME_LIST,watched episode,6,1602495085,Mirai Shounen Conan,29,12270,76
126025083,MANGA_LIST,read chapter,61 - 62,1602443758,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
125890387,ANIME_LIST,watched episode,3 - 5,1602409023,Mirai Shounen Conan,29,12270,76
125679433,MANGA_LIST,read chapter,60,1602356364,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
125558948,ANIME_LIST,watched episode,1 - 2,1602323479,Mirai Shounen Conan,29,12270,76
125252061,MANGA_LIST,read chapter,59,1602240348,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
125242375,ANIME_LIST,completed,,1602236225,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,24,13269,76
125236641,ANIME_LIST,watched episode,1 - 5,1602233885,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,24,13269,76
125066890,MANGA_LIST,read chapter,58,1602185030,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
124951613,ANIME_LIST,completed,,1602151307,Yuuki Yuuna wa Yuusha de Aru,24,41016,72
124944745,ANIME_LIST,watched episode,11,1602148438,Yuuki Yuuna wa Yuusha de Aru,24,41016,72
124657392,MANGA_LIST,read chapter,56 - 57,1602067776,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
124646507,ANIME_LIST,watched episode,9 - 10,1602063417,Yuuki Yuuna wa Yuusha de Aru,24,41016,72
124463809,MANGA_LIST,read chapter,55,1602009816,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
124357677,ANIME_LIST,completed,,1601977955,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,24,13357,76
124350335,ANIME_LIST,watched episode,5,1601974840,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,24,13357,76
124064978,MANGA_LIST,read chapter,54,1601894925,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
124057934,ANIME_LIST,watched episode,6 - 8,1601892117,Yuuki Yuuna wa Yuusha de Aru,24,41016,72
123852015,MANGA_LIST,read chapter,53,1601837905,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
123672867,ANIME_LIST,watched episode,4 - 5,1601788741,Yuuki Yuuna wa Yuusha de Aru,24,41016,72
123403602,MANGA_LIST,read chapter,52,1601721019,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
123210546,MANGA_LIST,read chapter,51,1601666309,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
123102730,ANIME_LIST,watched episode,4,1601633629,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,24,13357,76
122909776,MANGA_LIST,read chapter,49 - 50,1601577158,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
122624749,MANGA_LIST,read chapter,48,1601490485,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
122525088,ANIME_LIST,watched episode,1 - 3,1601459921,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,24,13357,76
122441939,ANIME_LIST,watched episode,34 - 36,1601430840,Cross Game,23,24624,81
122237485,MANGA_LIST,read chapter,47,1601376124,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
122228528,ANIME_LIST,watched episode,1 - 3,1601372115,Yuuki Yuuna wa Yuusha de Aru,24,41016,72
121927119,MANGA_LIST,read chapter,46,1601288484,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
121918355,ANIME_LIST,completed,,1601284861,TRIGUN: Badlands Rumble,90,24255,76
121706027,MANGA_LIST,read chapter,45,1601230736,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
121578595,ANIME_LIST,completed,,1601197390,TRIGUN,24,129494,79
121573327,ANIME_LIST,watched episode,23 - 25,1601195745,TRIGUN,24,129494,79
121369097,MANGA_LIST,read chapter,44,1601144949,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
121246536,ANIME_LIST,watched episode,21 - 22,1601111828,TRIGUN,24,129494,79
121169582,ANIME_LIST,watched episode,9 - 10,1601088531,Dennou Coil,25,34831,77
121037220,MANGA_LIST,read chapter,43,1601058435,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
120924309,ANIME_LIST,watched episode,17 - 20,1601024621,TRIGUN,24,129494,79
120861590,ANIME_LIST,watched episode,7 - 8,1601004103,Dennou Coil,25,34831,77
120628093,MANGA_LIST,read chapter,42,1600941320,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
120603124,ANIME_LIST,watched episode,16,1600930635,TRIGUN,24,129494,79
120316604,MANGA_LIST,read chapter,41,1600852938,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
120309735,ANIME_LIST,watched episode,15,1600850042,TRIGUN,24,129494,79
120126821,MANGA_LIST,read chapter,39 - 40,1600798062,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
120016836,ANIME_LIST,watched episode,10 - 14,1600763650,TRIGUN,24,129494,79
119721813,MANGA_LIST,read chapter,38,1600679708,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
119715676,ANIME_LIST,watched episode,5 - 9,1600677278,TRIGUN,24,129494,79
119523294,MANGA_LIST,read chapter,35 - 37,1600626577,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
119392311,ANIME_LIST,watched episode,3 - 4,1600591789,TRIGUN,24,129494,79
119188471,MANGA_LIST,read chapter,34,1600539990,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
119065963,ANIME_LIST,watched episode,1 - 2,1600503449,TRIGUN,24,129494,79
119021686,ANIME_LIST,watched episode,30 - 33,1600488496,Cross Game,23,24624,81
118892849,MANGA_LIST,read chapter,32 - 33,1600452536,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
118785798,ANIME_LIST,completed,,1600416603,Evangelion Shin Movie: Kyuu,96,96328,75
118747724,ANIME_LIST,completed,,1600402929,Kotonoha no Niwa,46,199764,75
118608643,MANGA_LIST,read chapter,31,1600364930,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
118513561,ANIME_LIST,completed,,1600331623,Evangelion Shin Movie: Ha,112,105140,81
118452826,ANIME_LIST,watched episode,24 - 29,1600311226,Cross Game,23,24624,81
118242931,MANGA_LIST,read chapter,30,1600248907,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
118230339,ANIME_LIST,completed,,1600243272,Evangelion Shin Movie: Jo,100,112976,77
118063046,MANGA_LIST,read chapter,28 - 29,1600194063,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
117943516,ANIME_LIST,completed,,1600154169,"Shin Seiki Evangelion Movie: Air / Magokoro wo, Kimi ni",87,190199,85
117916962,ANIME_LIST,completed,,1600145614,Shin Seiki Evangelion,24,367374,83
117908546,ANIME_LIST,rewatched episode,25,1600143090,Shin Seiki Evangelion,24,367374,83
117766119,MANGA_LIST,read chapter,26 - 27,1600106303,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
117655181,ANIME_LIST,rewatched episode,19 - 24,1600070774,Shin Seiki Evangelion,24,367374,83
117337590,MANGA_LIST,read chapter,25,1599988706,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
117322981,ANIME_LIST,rewatched episode,14 - 18,1599983846,Shin Seiki Evangelion,24,367374,83
117260588,ANIME_LIST,watched episode,4 - 6,1599964877,Dennou Coil,25,34831,77
117035066,MANGA_LIST,read chapter,24,1599901859,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
117022940,ANIME_LIST,rewatched episode,9 - 13,1599897574,Shin Seiki Evangelion,24,367374,83
116749764,MANGA_LIST,read chapter,23,1599815400,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
116724906,ANIME_LIST,rewatched episode,6 - 8,1599805326,Shin Seiki Evangelion,24,367374,83
116563400,MANGA_LIST,read chapter,22,1599760711,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
116412090,ANIME_LIST,rewatched episode,3 - 5,1599710430,Shin Seiki Evangelion,24,367374,83
116267832,MANGA_LIST,read chapter,21,1599672754,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
116131883,ANIME_LIST,rewatched episode,1 - 2,1599627453,Shin Seiki Evangelion,24,367374,83
116078902,ANIME_LIST,watched episode,1 - 3,1599612949,Dennou Coil,25,34831,77
115877557,MANGA_LIST,read chapter,20,1599555571,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
115867158,ANIME_LIST,completed,,1599551587,Kyousougiga (TV),26,53580,75
115857723,ANIME_LIST,watched episode,8 - 9,1599548045,Kyousougiga (TV),26,53580,75
115795929,ANIME_LIST,completed,,1599530120,Omoide Poro Poro,118,37039,73
115765969,ANIME_LIST,completed,,1599522067,So Ra No Wo To Specials,27,7873,73
115758881,ANIME_LIST,completed,,1599520233,So Ra No Wo To,24,39386,74
115752266,ANIME_LIST,watched episode,11,1599518635,So Ra No Wo To,24,39386,74
115572571,MANGA_LIST,read chapter,19,1599469818,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
115560416,ANIME_LIST,watched episode,6 - 7,1599465245,Kyousougiga (TV),26,53580,75
115494974,ANIME_LIST,watched episode,9 - 10,1599445841,So Ra No Wo To,24,39386,74
115241945,ANIME_LIST,watched episode,2 - 5,1599380055,Kyousougiga (TV),26,53580,75
115168972,ANIME_LIST,watched episode,20 - 23,1599358889,Cross Game,23,24624,81
115034767,MANGA_LIST,read chapter,18,1599325899,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
114869775,ANIME_LIST,watched episode,7 - 8,1599272824,So Ra No Wo To,24,39386,74
114841850,ANIME_LIST,watched episode,1,1599264394,So Ra No Wo To Specials,27,7873,73
114638978,ANIME_LIST,watched episode,1,1599201197,Kyousougiga (TV),26,53580,75
114597650,ANIME_LIST,completed,,1599188111,Roujin Z,79,12010,68
114374754,ANIME_LIST,completed,,1599120731,Sen to Chihiro no Kamikakushi,125,368918,86
114292832,ANIME_LIST,watched episode,3 - 6,1599094491,So Ra No Wo To,24,39386,74
114088665,MANGA_LIST,read chapter,17,1599036502,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
114084767,ANIME_LIST,completed,,1599034747,Black★Rock Shooter (OVA),52,26229,66
114056879,ANIME_LIST,completed,,1599024368,Angel Beats! Specials,28,51700,72
114050637,ANIME_LIST,watched episode,1,1599022409,Angel Beats! Specials,28,51700,72
113792081,ANIME_LIST,completed,,1598948438,Angel Beats!: Another Epilogue,3,44434,70
113791598,ANIME_LIST,completed,,1598948245,Angel Beats!,24,361084,77
113784461,ANIME_LIST,watched episode,10 - 12,1598945312,Angel Beats!,24,361084,77
113491538,MANGA_LIST,read chapter,16,1598863667,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
113478825,ANIME_LIST,watched episode,3 - 9,1598859017,Angel Beats!,24,361084,77
113324633,ANIME_LIST,completed,,1598820763,Shoujo Shuumatsu Jugyou,2,4385,63
113161868,MANGA_LIST,read chapter,15,1598777405,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
113150759,ANIME_LIST,watched episode,1 - 2,1598773624,Angel Beats!,24,361084,77
112545364,ANIME_LIST,completed,,1598599864,Shoujo Shuumatsu Ryokou,24,101176,81
112538569,ANIME_LIST,watched episode,7 - 11,1598597353,Shoujo Shuumatsu Ryokou,24,101176,81
112477992,ANIME_LIST,watched episode,18 - 19,1598577676,Cross Game,23,24624,81
112360124,MANGA_LIST,read chapter,13 - 14,1598547330,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
112258131,ANIME_LIST,watched episode,6,1598513465,Shoujo Shuumatsu Ryokou,24,101176,81
111947727,ANIME_LIST,watched episode,1 - 5,1598426365,Shoujo Shuumatsu Ryokou,24,101176,81
111271861,ANIME_LIST,completed,,1598235630,Kidou Senshi Gundam I,140,13689,70
111115339,MANGA_LIST,read chapter,12,1598200696,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
110703455,MANGA_LIST,read chapter,11,1598084158,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
110492143,MANGA_LIST,read chapter,10,1598028215,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
110374360,ANIME_LIST,completed,,1597989161,Sakamichi no Apollon,22,80528,80
110367669,ANIME_LIST,watched episode,8 - 11,1597986820,Sakamichi no Apollon,22,80528,80
110093605,MANGA_LIST,read chapter,9,1597911024,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
109868558,MANGA_LIST,read chapter,7 - 8,1597853966,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
109763197,ANIME_LIST,watched episode,4 - 7,1597820166,Sakamichi no Apollon,22,80528,80
109465700,MANGA_LIST,read chapter,6,1597738251,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
109362880,ANIME_LIST,watched episode,2,1597709412,So Ra No Wo To,24,39386,74
109352234,ANIME_LIST,watched episode,16 - 17,1597706791,Cross Game,23,24624,81
109144854,MANGA_LIST,read chapter,5,1597650679,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
109067402,ANIME_LIST,completed,,1597629270,Ookami Kodomo no Ame to Yuki,117,158980,83
108810327,MANGA_LIST,read chapter,4,1597565582,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
108795246,ANIME_LIST,watched episode,1 - 3,1597560911,Sakamichi no Apollon,22,80528,80
108577706,MANGA_LIST,read chapter,3,1597509911,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
108382880,ANIME_LIST,watched episode,1,1597452877,So Ra No Wo To,24,39386,74
108322744,ANIME_LIST,watched episode,13 - 15,1597437086,Cross Game,23,24624,81
108108621,ANIME_LIST,watched episode,10 - 12,1597370232,Cross Game,23,24624,81
107882143,MANGA_LIST,read chapter,1 - 2,1597305945,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
107525862,ANIME_LIST,completed,,1597201340,Angel Densetsu,24,9081,70
106980106,ANIME_LIST,completed,,1597049595,Hanamonogatari,24,103060,78
106974226,ANIME_LIST,rewatched episode,1 - 4,1597047566,Hanamonogatari,24,103060,78
106933969,ANIME_LIST,completed,,1597034985,Zoku Owarimonogatari,26,70474,84
106917862,ANIME_LIST,rewatched episode,1 - 5,1597030610,Zoku Owarimonogatari,26,70474,84
106640911,ANIME_LIST,completed,,1596954854,Owarimonogatari (Ge),24,102184,89
106631692,ANIME_LIST,rewatched episode,1 - 6,1596951948,Owarimonogatari (Ge),24,102184,89
106571841,ANIME_LIST,watched episode,6 - 9,1596935555,Cross Game,23,24624,81
106310710,ANIME_LIST,completed,,1596860977,Koyomimonogatari,14,71963,74
106306740,ANIME_LIST,rewatched episode,11,1596859788,Koyomimonogatari,14,71963,74
106152840,ANIME_LIST,completed,,1596819265,Tsukimonogatari,23,101624,79
106143053,ANIME_LIST,rewatched episode,1 - 3,1596816497,Tsukimonogatari,23,101624,79
106100143,ANIME_LIST,completed,,1596803257,Monogatari Series: Second Season,26,143144,88
106094812,ANIME_LIST,rewatched episode,14 - 25,1596801373,Monogatari Series: Second Season,26,143144,88
106086767,ANIME_LIST,rewatched episode,8 - 10,1596798581,Koyomimonogatari,14,71963,74
105989263,ANIME_LIST,watched episode,1 - 5,1596768009,Cross Game,23,24624,81
105934430,MANGA_LIST,read chapter,57 - 58,1596753809,Hyouka,,4869,81
105768482,ANIME_LIST,completed,,1596708964,Owarimonogatari,24,108275,84
105763528,ANIME_LIST,rewatched episode,7 - 11,1596707170,Owarimonogatari,24,108275,84
105718700,ANIME_LIST,rewatched episode,6 - 7,1596691405,Koyomimonogatari,14,71963,74
105693304,ANIME_LIST,completed,,1596683990,Lucky☆Star OVA,42,25030,75
105681846,ANIME_LIST,completed,,1596680720,Lucky☆Star,24,114482,75
105675686,ANIME_LIST,watched episode,21 - 23,1596679021,Lucky☆Star,24,114482,75
105648042,ANIME_LIST,rewatched episode,12 - 13,1596671682,Monogatari Series: Second Season,26,143144,88
105484546,MANGA_LIST,read chapter,56,1596629006,Hyouka,,4869,81
105467104,ANIME_LIST,rewatched episode,5 - 11,1596622232,Monogatari Series: Second Season,26,143144,88
105453045,ANIME_LIST,rewatched episode,1 - 6,1596617215,Owarimonogatari,24,108275,84
105350132,ANIME_LIST,watched episode,18 - 20,1596585736,Lucky☆Star,24,114482,75
105181509,MANGA_LIST,read chapter,55,1596541587,Hyouka,,4869,81
105166349,ANIME_LIST,rewatched episode,1 - 4,1596536116,Monogatari Series: Second Season,26,143144,88
105137608,ANIME_LIST,completed,,1596526278,Nisemonogatari,24,156018,79
105128834,ANIME_LIST,rewatched episode,8 - 10,1596523459,Nisemonogatari,24,156018,79
105103666,ANIME_LIST,rewatched episode,5,1596515585,Koyomimonogatari,14,71963,74
104851422,ANIME_LIST,rewatched episode,1 - 7,1596449630,Nisemonogatari,24,156018,79
104802662,ANIME_LIST,rewatched episode,3 - 4,1596433062,Koyomimonogatari,14,71963,74
104709279,ANIME_LIST,watched episode,16 - 17,1596409654,Lucky☆Star,24,114482,75
104537934,MANGA_LIST,read chapter,54,1596369550,Hyouka,,4869,81
104512599,ANIME_LIST,completed,,1596361646,Bakemonogatari,24,273595,82
104507394,ANIME_LIST,rewatched episode,9 - 14,1596359691,Bakemonogatari,24,273595,82
104444705,ANIME_LIST,watched episode,13 - 15,1596339782,Lucky☆Star,24,114482,75
104233933,MANGA_LIST,read chapter,53,1596282202,Hyouka,,4869,81
104216055,ANIME_LIST,rewatched episode,3 - 8,1596275712,Bakemonogatari,24,273595,82
104177186,ANIME_LIST,rewatched episode,2,1596262219,Koyomimonogatari,14,71963,74
104164589,ANIME_LIST,watched episode,8 - 12,1596258423,Lucky☆Star,24,114482,75
103946391,MANGA_LIST,read chapter,52,1596196213,Hyouka,,4869,81
103931009,ANIME_LIST,rewatched episode,1 - 2,1596190109,Bakemonogatari,24,273595,82
103921041,ANIME_LIST,completed,,1596186148,Nekomonogatari (Kuro),27,126046,77
103913444,ANIME_LIST,rewatched episode,1 - 3,1596183239,Nekomonogatari (Kuro),27,126046,77
103892619,ANIME_LIST,rewatched episode,1,1596175635,Koyomimonogatari,14,71963,74
103829457,ANIME_LIST,watched episode,2 - 7,1596156640,Lucky☆Star,24,114482,75
103661913,MANGA_LIST,read chapter,50 - 51,1596109571,Hyouka,,4869,81
103647656,ANIME_LIST,completed,,1596104216,Koe no Katachi,130,530523,88
103619139,ANIME_LIST,completed,,1596093388,Kizumonogatari III: Reiketsu-hen,82,118039,87
103590482,ANIME_LIST,completed,,1596083815,Kizumonogatari II: Nekketsu-hen,68,115791,85
103558959,ANIME_LIST,completed,,1596075111,Kizumonogatari I: Tekketsu-hen,64,133903,83
103534083,ANIME_LIST,dropped,,1596067957,Ashita no Joe,25,28158,80
103359506,MANGA_LIST,read chapter,49,1596021922,Hyouka,,4869,81
103346183,ANIME_LIST,watched episode,1 - 5,1596016825,Ashita no Joe,25,28158,80
103278076,ANIME_LIST,completed,,1595993776,Majo no Takkyuubin,105,141254,81
103239960,ANIME_LIST,completed,,1595983514,Hajime no Ippo: Rising,23,43833,84
103233655,ANIME_LIST,watched episode,22 - 24,1595981817,Hajime no Ippo: Rising,23,43833,84
103058661,MANGA_LIST,read chapter,48,1595936882,Hyouka,,4869,81
103043198,ANIME_LIST,watched episode,10 - 21,1595931243,Hajime no Ippo: Rising,23,43833,84
102918828,ANIME_LIST,completed,,1595895716,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,115,111928,82
102866166,ANIME_LIST,watched episode,1,1595886228,Lucky☆Star,24,114482,75
102724400,MANGA_LIST,read chapter,47,1595848984,Hyouka,,4869,81
102711438,ANIME_LIST,watched episode,1 - 9,1595843893,Hajime no Ippo: Rising,23,43833,84
102599217,ANIME_LIST,completed,,1595811535,Mawaru Penguindrum,24,70082,79
102592659,ANIME_LIST,watched episode,21 - 23,1595809994,Mawaru Penguindrum,24,70082,79
102403907,MANGA_LIST,read chapter,46,1595763529,Hyouka,,4869,81
102384221,ANIME_LIST,completed,,1595756738,Hajime no Ippo: New Challenger,23,44862,85
102379652,ANIME_LIST,watched episode,16 - 25,1595755104,Hajime no Ippo: New Challenger,23,44862,85
102301322,ANIME_LIST,completed,,1595730121,Kaguya-hime no Monogatari,137,56444,81
102113704,MANGA_LIST,read chapter,45,1595678021,Hyouka,,4869,81
102097682,ANIME_LIST,watched episode,2 - 15,1595671143,Hajime no Ippo: New Challenger,23,44862,85
101830425,MANGA_LIST,read chapter,44,1595590430,Hyouka,,4869,81
101814273,ANIME_LIST,watched episode,1,1595583879,Hajime no Ippo: New Challenger,23,44862,85
101801812,ANIME_LIST,completed,,1595579536,Hajime no Ippo: Mashiba vs Kimura - Shikei Shikkou,61,22282,81
101783306,ANIME_LIST,completed,,1595573214,Hajime no Ippo: Champion Road,90,25846,80
101744305,ANIME_LIST,completed,,1595560480,Hajime no Ippo: THE FIGHTING! Boxer no Kobushi,23,12363,78
101725384,ANIME_LIST,completed,,1595555191,Hajime no Ippo: THE FIGHTING!,23,101775,86
101719853,ANIME_LIST,watched episode,73 - 74,1595553564,Hajime no Ippo: THE FIGHTING!,23,101775,86
101543055,MANGA_LIST,read chapter,43,1595504328,Hyouka,,4869,81
101522078,ANIME_LIST,watched episode,65 - 72,1595496176,Hajime no Ippo: THE FIGHTING!,23,101775,86
101446098,ANIME_LIST,watched episode,13 - 20,1595470456,Mawaru Penguindrum,24,70082,79
101255600,MANGA_LIST,read chapter,42,1595419477,Hyouka,,4869,81
101237370,ANIME_LIST,watched episode,59 - 64,1595412515,Hajime no Ippo: THE FIGHTING!,23,101775,86
101135137,ANIME_LIST,watched episode,7 - 12,1595379722,Mawaru Penguindrum,24,70082,79
100951273,MANGA_LIST,read chapter,41,1595331538,Hyouka,,4869,81
100937842,ANIME_LIST,watched episode,53 - 58,1595326144,Hajime no Ippo: THE FIGHTING!,23,101775,86
100850599,ANIME_LIST,watched episode,1 - 6,1595298030,Mawaru Penguindrum,24,70082,79
100633661,MANGA_LIST,read chapter,39 - 40,1595244933,Hyouka,,4869,81
100616231,ANIME_LIST,watched episode,45 - 52,1595238924,Hajime no Ippo: THE FIGHTING!,23,101775,86
100502936,ANIME_LIST,completed,,1595205628,Nichijou,23,188888,83
100495549,ANIME_LIST,watched episode,23 - 25,1595204165,Nichijou,23,188888,83
100283227,MANGA_LIST,read chapter,38,1595159083,Hyouka,,4869,81
100266327,ANIME_LIST,watched episode,38 - 44,1595152597,Hajime no Ippo: THE FIGHTING!,23,101775,86
100184442,ANIME_LIST,watched episode,17 - 22,1595126699,Nichijou,23,188888,83
99982166,MANGA_LIST,read chapter,36 - 37,1595072975,Hyouka,,4869,81
99965245,ANIME_LIST,watched episode,31 - 37,1595065804,Hajime no Ippo: THE FIGHTING!,23,101775,86
99891899,ANIME_LIST,watched episode,11 - 16,1595040297,Nichijou,23,188888,83
99705893,MANGA_LIST,read chapter,34 - 35,1594986018,Hyouka,,4869,81
99690225,ANIME_LIST,watched episode,25 - 30,1594979569,Hajime no Ippo: THE FIGHTING!,23,101775,86
99626378,ANIME_LIST,completed,,1594956530,Summer Wars,114,94760,77
99409431,ANIME_LIST,watched episode,18 - 24,1594892678,Hajime no Ippo: THE FIGHTING!,23,101775,86
99332598,ANIME_LIST,watched episode,6 - 10,1594867415,Nichijou,23,188888,83
99139848,MANGA_LIST,read chapter,33,1594812974,Hyouka,,4869,81
99123499,ANIME_LIST,watched episode,8 - 17,1594806629,Hajime no Ippo: THE FIGHTING!,23,101775,86
98843215,MANGA_LIST,read chapter,32,1594726456,Hyouka,,4869,81
